coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-30 20:00:00,0.7605,0.7674,0.7582,0.7593,2426184.64,1851537.52
ADA,2025-07-30 21:00:00,0.7593,0.7622,0.7521,0.7587,1774931.5,1344161.53
ADA,2025-07-30 22:00:00,0.7587,0.7607,0.753,0.7559,1441029.79,1090315.54
ADA,2025-07-30 23:00:00,0.7559,0.7649,0.7556,0.7633,1737194.99,1322307.57
ADA,2025-07-31 00:00:00,0.7633,0.7735,0.7623,0.7727,3266208.42,2504021.88
ADA,2025-07-31 01:00:00,0.7727,0.7758,0.7691,0.7733,2159722.18,1667160.87
ADA,2025-07-31 02:00:00,0.7733,0.7771,0.7717,0.7763,2098719.1,1624486.99
ADA,2025-07-31 03:00:00,0.7763,0.7817,0.7753,0.7796,1279495.3,995733.05
ADA,2025-07-31 04:00:00,0.7796,0.7825,0.778,0.7816,1306756.69,1019694.2
ADA,2025-07-31 05:00:00,0.7816,0.784,0.7806,0.7817,1485930.81,1162069.3
ADA,2025-07-31 06:00:00,0.7817,0.784,0.7789,0.7832,1718989.2,1342802.31
ADA,2025-07-31 07:00:00,0.7832,0.7834,0.7801,0.782,895039.71,699832.65
ADA,2025-07-31 08:00:00,0.782,0.7886,0.7818,0.7866,1635816.51,1284340.09
ADA,2025-07-31 09:00:00,0.7866,0.7893,0.7848,0.7878,1482591.93,1166914.14
ADA,2025-07-31 10:00:00,0.7878,0.7879,0.7836,0.7844,1091459.79,856894.7
ADA,2025-07-31 11:00:00,0.7844,0.7852,0.7756,0.7784,1447016.66,1128982.08
ADA,2025-07-31 12:00:00,0.7784,0.7792,0.77,0.7738,2092009.95,1621084.94
ADA,2025-07-31 13:00:00,0.7738,0.7738,0.7599,0.7665,4741993.91,3631837.17
ADA,2025-07-31 14:00:00,0.7665,0.7686,0.7555,0.7556,2781897.62,2112359.1
ADA,2025-07-31 15:00:00,0.7556,0.763,0.7528,0.7619,2252427.5,1710359.29
ADA,2025-07-31 16:00:00,0.7619,0.7753,0.7607,0.7688,2215628.07,1704824.58
ADA,2025-07-31 17:00:00,0.7688,0.7692,0.7561,0.7574,2057721.69,1566466.84
ADA,2025-07-31 18:00:00,0.7574,0.7614,0.7514,0.7579,1597644.14,1207631.03
